date;position;mesure;limite
01/01/2023 14:40;43.327821666666665 -1.5459666666666667;63;80
01/01/2023 14:40;45.000555 0.3810333333333333;89;90
01/01/2023 14:40;44.994085 0.38553833333333337;94;90
01/01/2023 14:40;44.99668333333334 0.38365;84;90
01/01/2023 14:40;44.997973333333334 0.382885;92;90
01/01/2023 14:40;47.04117 -1.2152433333333335;78;80
01/01/2023 14:40;48.34214333333333 0.5284099999999999;90;90
01/01/2023 14:41;49.619665 0.30256333333333335;82;80
01/01/2023 14:41;46.24037833333333 -1.1010233333333332;92;90
01/01/2023 14:41;46.240876666666665 -1.097095;99;90
01/01/2023 14:41;49.083995 3.675788333333333;77;90
01/01/2023 14:41;49.08354833333333 3.6765833333333333;54;90
01/01/2023 14:41;45.69390166666667 1.2327583333333334;73;70
01/01/2023 14:41;48.58683166666667 -2.2415266666666667;77;80
01/01/2023 14:41;48.59058666666667 -2.2462233333333335;71;80
01/01/2023 14:41;46.38220666666667 -0.4285333333333333;83;90
01/01/2023 14:41;46.380221666666664 -0.4281083333333333;93;90
01/01/2023 14:41;46.38198166666667 -0.42851;95;90
01/01/2023 14:41;46.37757833333333 -0.42727;87;90
01/01/2023 14:41;48.23943833333333 4.465121666666667;49;80
01/01/2023 14:41;48.238371666666666 4.4644916666666665;26;80
01/01/2023 14:41;47.620866666666664 0.6576333333333333;64;80
01/01/2023 14:41;47.62482166666667 0.6567066666666667;92;80
01/01/2023 14:41;47.62067833333333 0.6576799999999999;68;80
01/01/2023 14:41;48.556205 5.92554;77;80
01/01/2023 14:41;48.559331666666665 5.932268333333333;96;80
01/01/2023 14:41;48.55531666666667 5.923138333333333;85;80
01/01/2023 14:41;43.33593 -1.5489;24;80
01/01/2023 14:41;44.99028166666667 0.3924033333333333;88;90
01/01/2023 14:41;48.35619833333333 0.5429433333333333;98;90
01/01/2023 14:41;48.351353333333336 0.5366033333333333;84;90
01/01/2023 14:42;49.97848166666667 4.663171666666667;89;80
01/01/2023 14:42;49.417568333333335 1.1284666666666667;51;90
01/01/2023 14:42;49.62947666666667 0.32740833333333336;80;80
01/01/2023 14:42;49.62756 0.32253666666666664;76;80
01/01/2023 14:42;46.245131666666666 -1.0720616666666667;89;90
01/01/2023 14:42;45.70444666666667 1.2399033333333334;69;70
01/01/2023 14:42;45.021521666666665 -0.05480666666666667;65;80
01/01/2023 14:42;46.391738333333336 -0.42341666666666666;104;90
01/01/2023 14:42;46.397596666666665 -0.4193733333333334;96;90
01/01/2023 14:42;48.23896333333333 4.480261666666666;91;90
01/01/2023 14:42;48.23910166666667 4.4788033333333335;71;90
01/01/2023 14:42;48.009191666666666 0.31378333333333336;104;80
01/01/2023 14:42;48.55336666666667 5.9201966666666666;91;80
01/01/2023 14:42;48.42372833333334 7.348331666666667;23;80
01/01/2023 14:42;48.42372833333334 7.348331666666667;55;80
01/01/2023 14:42;43.340448333333335 -1.5497266666666667;42;80
01/01/2023 14:42;44.96983 0.40421333333333337;99;90
01/01/2023 14:42;44.973728333333334 0.40334833333333336;88;90
01/01/2023 14:42;44.97004833333333 0.40408666666666665;96;90
01/01/2023 14:42;48.36264166666667 0.5526;35;90
01/01/2023 14:42;49.36707833333333 1.377665;45;80
01/01/2023 14:42;49.37048 1.382275;34;80
01/01/2023 14:43;49.98159166666667 4.6701250000000005;60;80
01/01/2023 14:43;49.41549333333333 1.1315683333333333;48;90
01/01/2023 14:43;49.63621166666667 0.34458;88;80
01/01/2023 14:43;49.634655 0.34095000000000003;84;80
01/01/2023 14:43;49.633685 0.33857499999999996;83;80
01/01/2023 14:43;46.24838833333333 -1.0689216666666668;83;90
01/01/2023 14:43;45.71543 1.2473216666666667;97;90
01/01/2023 14:43;45.713835 1.2462566666666666;88;90
01/01/2023 14:43;45.02585166666667 -0.058165;40;80
01/01/2023 14:43;45.025483333333334 -0.057938333333333335;31;80
01/01/2023 14:43;45.02677666666666 -0.057455;60;80
01/01/2023 14:43;46.405258333333336 -0.41224;113;90
01/01/2023 14:43;46.40246833333333 -0.41598166666666664;88;90
01/01/2023 14:43;46.40190166666667 -0.41651666666666665;94;90
01/01/2023 14:43;46.402651666666664 -0.41579;91;90
01/01/2023 14:43;48.23808 4.48933;103;90
01/01/2023 14:43;48.23845166666667 4.48507;93;90
01/01/2023 14:43;48.42372833333334 7.348331666666667;20;80
01/01/2023 14:43;48.42372833333334 7.348331666666667;37;80
01/01/2023 14:43;48.42372833333334 7.348331666666667;53;80
01/01/2023 14:43;43.34952666666667 -1.5510816666666667;51;80
01/01/2023 14:43;44.96348833333333 0.409675;87;90
01/01/2023 14:43;44.96487166666667 0.4081066666666667;94;90
01/01/2023 14:43;44.956145 0.41028000000000003;91;90
01/01/2023 14:43;48.247775 5.329015;36;80
01/01/2023 14:43;48.248086666666666 5.329366666666667;39;80
01/01/2023 14:43;48.36606833333333 0.545605;83;90
01/01/2023 14:43;48.36940166666667 0.54459;120;90
01/01/2023 14:44;49.98370166666667 4.6910083333333334;54;80
01/01/2023 14:44;49.98419166666667 4.691256666666667;58;80
01/01/2023 14:44;46.26092666666667 -1.0669233333333332;81;70
01/01/2023 14:44;46.260615 -1.06688;78;70
01/01/2023 14:44;46.260463333333334 -1.0668616666666666;80;70
01/01/2023 14:44;46.26123166666667 -1.0669516666666667;81;70
01/01/2023 14:44;49.086128333333335 3.6694166666666668;73;90
01/01/2023 14:44;45.72920333333333 1.25926;87;80
01/01/2023 14:44;43.200026666666666 -1.3333483333333334;36;80
01/01/2023 14:44;43.204505 -1.3280633333333334;65;80
01/01/2023 14:44;46.411986666666664 -0.40659166666666663;92;90
01/01/2023 14:44;48.236983333333335 4.501;100;90
01/01/2023 14:44;48.23562 4.51241;91;90
01/01/2023 14:44;48.53649166666667 5.901296666666667;75;80
01/01/2023 14:44;48.53375166666667 5.899416666666667;65;80
01/01/2023 14:44;48.42372833333334 7.348331666666667;56;80
01/01/2023 14:44;44.94544166666667 0.4173016666666667;103;90
01/01/2023 14:44;44.948838333333335 0.4131933333333333;96;90
01/01/2023 14:44;48.25224166666667 5.331133333333334;53;80
01/01/2023 14:44;48.37628 0.54791;84;70
01/01/2023 14:45;44.26128166666667 0.28476666666666667;155;130
01/01/2023 14:45;49.985461666666666 4.6917333333333335;53;80
01/01/2023 14:45;49.63786 0.36651833333333333;84;80
01/01/2023 14:45;46.26494833333334 -1.0673066666666666;109;70
01/01/2023 14:45;46.272145 -1.06777;65;80
01/01/2023 14:45;46.27233666666667 -1.0677833333333333;63;80
01/01/2023 14:45;46.265971666666665 -1.06737;105;70
01/01/2023 14:45;49.08142333333333 3.681175;90;90
01/01/2023 14:45;49.08540833333333 3.672555;44;90
01/01/2023 14:45;43.199268333333336 -1.3336733333333333;36;80
01/01/2023 14:45;46.42852 -0.3932283333333333;91;90
01/01/2023 14:45;48.237338333333334 4.523705;97;90
01/01/2023 14:45;46.18766333333333 -1.0937666666666668;95;90
01/01/2023 14:45;46.183598333333336 -1.0925533333333333;87;90
01/01/2023 14:45;46.19057 -1.0943066666666668;108;90
01/01/2023 14:45;48.14544166666666 -3.4088966666666667;82;80
01/01/2023 14:45;48.52872833333333 5.896848333333333;51;80
01/01/2023 14:45;48.525885 5.896218333333334;49;80
01/01/2023 14:45;48.529043333333334 5.896841666666667;49;80
01/01/2023 14:45;48.52599 5.896296666666666;44;80
01/01/2023 14:45;48.42372833333334 7.348331666666667;54;80
01/01/2023 14:45;48.42372833333334 7.348331666666667;40;80
01/01/2023 14:45;48.42372833333334 7.348331666666667;69;80
01/01/2023 14:45;44.936015 0.42549166666666666;91;90
01/01/2023 14:45;44.933051666666664 0.4290233333333333;92;90
01/01/2023 14:45;44.93630666666667 0.42501;94;90
01/01/2023 14:46;49.645915 0.38325166666666666;67;80
01/01/2023 14:46;46.27330833333333 -1.0678416666666666;81;80
01/01/2023 14:46;46.28113 -1.0746966666666666;90;80
01/01/2023 14:46;46.28300333333333 -1.07697;82;80
01/01/2023 14:46;46.97784166666667 1.169035;22;80
01/01/2023 14:46;46.978926666666666 1.169885;49;80
01/01/2023 14:46;49.079755 3.6921166666666667;92;90
01/01/2023 14:46;43.19208666666667 -1.3357166666666667;59;80
01/01/2023 14:46;43.19296333333333 -1.3357983333333334;65;80
01/01/2023 14:46;45.05582166666667 -0.03869;72;80
01/01/2023 14:46;46.444305 -0.3896883333333333;87;90
01/01/2023 14:46;46.43989833333333 -0.39049833333333334;112;90
01/01/2023 14:46;46.43879166666667 -0.3904533333333333;87;90
01/01/2023 14:46;46.43856666666667 -0.390445;85;90
01/01/2023 14:46;46.43541333333334 -0.3903183333333333;107;90
01/01/2023 14:46;46.19180333333333 -1.0945166666666666;85;90
01/01/2023 14:46;46.192991666666664 -1.094755;83;90
01/01/2023 14:46;46.19748 -1.0953483333333334;82;90
01/01/2023 14:46;46.197923333333335 -1.095255;84;90
01/01/2023 14:46;48.52059333333333 5.8916683333333335;83;80
01/01/2023 14:46;48.517343333333336 5.888826666666667;79;80
01/01/2023 14:46;48.42372833333334 7.348331666666667;30;80
01/01/2023 14:46;48.42372833333334 7.348331666666667;44;80
01/01/2023 14:46;48.42372833333334 7.348331666666667;50;80
01/01/2023 14:46;43.356745 -1.5502633333333333;29;80
01/01/2023 14:46;44.92460333333333 0.43596666666666667;96;90
01/01/2023 14:46;44.921795 0.44002166666666664;94;90
01/01/2023 14:46;44.924445 0.43620000000000003;115;90
01/01/2023 14:46;44.922536666666666 0.43929333333333337;86;90
01/01/2023 14:46;47.052186666666664 -1.26607;34;80
01/01/2023 14:46;48.341645 4.010195;88;90
01/01/2023 14:46;48.34130666666667 4.010648333333333;87;90
01/01/2023 14:46;48.341475 4.010421666666667;88;90
01/01/2023 14:46;48.341811666666665 4.009973333333333;90;90
01/01/2023 14:46;49.35399833333334 1.3389533333333334;71;70
01/01/2023 14:46;49.353975 1.3387016666666667;75;70
01/01/2023 14:46;48.16959666666666 -2.595945;72;80
01/01/2023 14:47;46.292471666666664 -1.0846966666666666;89;70
01/01/2023 14:47;46.28816833333333 -1.08206;85;80
01/01/2023 14:47;46.28798166666667 -1.0819516666666666;81;80
01/01/2023 14:47;46.28705 -1.0813933333333334;87;80
01/01/2023 14:47;49.08215 3.706435;48;90
01/01/2023 14:47;45.750791666666665 1.2893316666666665;53;80
01/01/2023 14:47;48.56641166666667 -2.2022466666666665;71;70
01/01/2023 14:47;43.18904166666667 -1.3356166666666667;49;80
01/01/2023 14:47;46.455621666666666 -0.380255;89;90
01/01/2023 14:47;46.45849666666667 -0.3777216666666667;94;90
01/01/2023 14:47;48.24818 4.555811666666667;95;90
01/01/2023 14:47;48.24995 4.561588333333333;98;90
01/01/2023 14:47;46.20712 -1.0892733333333333;113;90
01/01/2023 14:47;46.206071666666666 -1.0893583333333334;99;90
01/01/2023 14:47;46.20309833333334 -1.09081;100;90
01/01/2023 14:47;46.20628166666667 -1.0893233333333334;98;90
01/01/2023 14:47;48.509773333333335 5.88219;81;80
01/01/2023 14:47;48.506053333333334 5.878941666666667;100;80
01/01/2023 14:47;48.42372833333334 7.348331666666667;58;80
01/01/2023 14:47;43.358645 -1.5477166666666666;55;80
01/01/2023 14:47;44.915578333333336 0.44531333333333334;84;90
01/01/2023 14:47;48.34919166666667 3.99812;85;90
01/01/2023 14:47;48.345485 4.004485;86;90
01/01/2023 14:47;49.352415 1.3326866666666666;60;80
01/01/2023 14:47;48.169545 -2.5969766666666665;67;80
01/01/2023 14:48;49.99075333333333 4.67579;72;80
01/01/2023 14:48;46.30192 -1.08723;42;80
01/01/2023 14:48;46.30046 -1.0869233333333332;59;80
01/01/2023 14:48;45.756805 1.2907833333333334;53;70
01/01/2023 14:48;45.755935 1.2908033333333333;67;70
01/01/2023 14:48;45.756805 1.2907833333333334;63;70
01/01/2023 14:48;49.943795 4.642721666666667;64;70
01/01/2023 14:48;48.565185 -2.190446666666667;35;80
01/01/2023 14:48;48.566075 -2.1882166666666665;55;80
01/01/2023 14:48;46.46347 -0.37321166666666666;113;90
01/01/2023 14:48;46.46594 -0.37059;85;90
01/01/2023 14:48;46.46328333333334 -0.37339333333333335;108;90
01/01/2023 14:48;48.254533333333335 4.5763533333333335;82;90
01/01/2023 14:48;48.253805 4.574268333333333;93;90
01/01/2023 14:48;48.2511 4.56536;98;90
01/01/2023 14:48;46.215395 -1.0905533333333333;66;90
01/01/2023 14:48;46.21639666666667 -1.0901283333333334;43;90
01/01/2023 14:48;48.14337 -3.4714066666666668;77;80
01/01/2023 14:48;48.42372833333334 7.348331666666667;51;80
01/01/2023 14:48;48.42372833333334 7.348331666666667;52;80
01/01/2023 14:48;48.42372833333334 7.348331666666667;47;80
01/01/2023 14:48;48.42372833333334 7.348331666666667;44;80
01/01/2023 14:48;48.42372833333334 7.348331666666667;54;80
01/01/2023 14:48;44.90244333333333 0.44978500000000005;91;90
01/01/2023 14:48;48.40182166666666 0.5503866666666667;107;90
01/01/2023 14:48;48.40056666666667 0.5506783333333334;93;90
01/01/2023 14:48;48.396295 0.5524633333333333;120;90
01/01/2023 14:48;48.392538333333334 0.5543666666666667;93;90
01/01/2023 14:49;48.28263666666667 1.9787033333333333;96;90
01/01/2023 14:49;48.276605 1.9768566666666667;89;90
01/01/2023 14:49;49.39680333333333 1.1812416666666667;61;90
01/01/2023 14:49;49.39675833333333 1.1814333333333333;55;90
01/01/2023 14:49;46.30425 -1.08773;44;80
01/01/2023 14:49;46.30340666666667 -1.0875866666666667;47;80
01/01/2023 14:49;46.304135 -1.08771;52;80
01/01/2023 14:49;46.304563333333334 -1.0877716666666666;41;80
01/01/2023 14:49;45.763985 1.2960033333333334;76;80
01/01/2023 14:49;45.76822166666667 1.2909283333333335;78;80
01/01/2023 14:49;49.95052333333334 4.651378333333334;78;80
01/01/2023 14:49;46.472078333333336 -0.364425;88;90
01/01/2023 14:49;48.34211 -3.6747816666666666;64;80
01/01/2023 14:49;46.223351666666666 -1.084845;83;90
01/01/2023 14:49;46.22246166666667 -1.0853;82;90
01/01/2023 14:49;46.221905 -1.0855833333333333;85;90
01/01/2023 14:49;46.221718333333335 -1.0856816666666667;85;90
01/01/2023 14:49;48.36342166666667 3.973455;65;90
01/01/2023 14:49;49.34486666666667 1.314325;59;80
01/01/2023 14:50;49.39672 1.1816416666666667;55;90
01/01/2023 14:50;49.39512666666667 1.1872733333333334;44;90
01/01/2023 14:50;49.39288 1.19165;72;90
01/01/2023 14:50;49.394603333333336 1.1883;63;90
01/01/2023 14:50;49.39487 1.1877633333333333;64;90
01/01/2023 14:50;49.39577333333333 1.1858166666666667;61;90
01/01/2023 14:50;49.395845 1.1856550000000001;55;90
01/01/2023 14:50;46.305625 -1.07411;68;80
01/01/2023 14:50;44.04908833333333 0.6511366666666666;106;80
01/01/2023 14:50;44.048898333333334 0.651045;101;80
01/01/2023 14:50;45.77240333333334 1.2894133333333333;75;80
01/01/2023 14:50;45.773935 1.2893766666666666;90;80
01/01/2023 14:50;49.95578666666667 4.654765;94;80
01/01/2023 14:50;49.96146 4.65894;76;80
01/01/2023 14:50;48.576703333333334 -2.1642983333333334;79;80
01/01/2023 14:50;43.17650666666667 -1.3403033333333334;89;80
01/01/2023 14:50;45.08526833333333 -0.004294999999999999;101;80
01/01/2023 14:50;45.08976166666667 -0.0026866666666666666;84;80
01/01/2023 14:50;46.484633333333335 -0.3552983333333334;95;90
01/01/2023 14:50;46.48721166666667 -0.3526783333333333;95;90
01/01/2023 14:50;46.481006666666666 -0.35892999999999997;88;90
01/01/2023 14:50;46.48574833333333 -0.354165;90;90
01/01/2023 14:50;46.48757666666667 -0.352315;117;90
01/01/2023 14:50;46.483531666666664 -0.35642333333333337;91;90
01/01/2023 14:50;46.23397166666667 -1.074265;51;90
01/01/2023 14:50;46.23244 -1.0757633333333334;85;90
01/01/2023 14:50;48.1452 -3.50555;80;80
01/01/2023 14:50;48.504241666666665 5.877448333333334;88;80
01/01/2023 14:50;48.50693833333333 5.879793333333334;86;80
01/01/2023 14:50;48.46528833333333 7.395241666666666;53;80
01/01/2023 14:50;48.46282 7.392543333333333;55;80
01/01/2023 14:50;48.4633 7.3927966666666665;63;80
01/01/2023 14:50;43.36333166666667 -1.5274116666666666;45;70
01/01/2023 14:50;43.36327 -1.5272483333333333;41;70
01/01/2023 14:50;44.882775 0.45422166666666663;64;90
01/01/2023 14:50;49.33900333333333 1.3008016666666666;59;80
01/01/2023 14:51;49.977105 4.629246666666667;51;80
01/01/2023 14:51;49.67778166666667 0.44156;86;80
01/01/2023 14:51;49.67790333333333 0.44181333333333334;84;80
01/01/2023 14:51;49.67765833333333 0.44131;83;80
01/01/2023 14:51;45.782945 1.2885716666666667;86;70
01/01/2023 14:51;49.12806166666667 -0.2181833333333333;65;80
01/01/2023 14:51;48.576348333333335 -2.150246666666667;65;80
01/01/2023 14:51;43.171593333333334 -1.3533966666666668;63;80
01/01/2023 14:51;43.17013333333333 -1.35713;110;80
01/01/2023 14:51;43.16558333333333 -1.35779;66;80
01/01/2023 14:51;43.166105 -1.3585716666666667;52;80
01/01/2023 14:51;46.495248333333336 -0.344695;80;90
01/01/2023 14:51;46.23836166666667 -1.0779516666666666;95;90
01/01/2023 14:51;46.23574333333333 -1.0761683333333334;84;90
01/01/2023 14:51;46.23712666666667 -1.0777083333333333;79;90
01/01/2023 14:51;46.238573333333335 -1.0779916666666667;101;90
01/01/2023 14:51;47.59814333333333 0.5574233333333333;101;80
01/01/2023 14:51;48.51804166666667 5.889553333333334;98;80
01/01/2023 14:51;48.514495 5.886453333333334;75;80
01/01/2023 14:51;48.509445 5.882011666666667;99;80
01/01/2023 14:51;48.51631833333333 5.888063333333333;82;80
01/01/2023 14:51;48.466745 7.40415;48;80
01/01/2023 14:51;48.46676 7.404316666666666;45;80
01/01/2023 14:51;48.467915 7.407546666666667;46;80
01/01/2023 14:51;48.46667166666667 7.403576666666667;53;80
01/01/2023 14:51;44.86355666666667 0.45977833333333334;97;80
01/01/2023 14:51;44.86391666666667 0.46077666666666667;89;80
01/01/2023 14:51;44.862835 0.457825;79;80
01/01/2023 14:51;49.336776666666665 1.2977333333333334;37;80
01/01/2023 14:52;49.075138333333335 3.7695233333333333;71;80
01/01/2023 14:52;44.067526666666666 0.6482083333333333;64;80
01/01/2023 14:52;44.067143333333334 0.6481983333333333;62;80
01/01/2023 14:52;44.06511666666667 0.6498216666666666;46;80
01/01/2023 14:52;45.79299833333334 1.2948816666666667;86;70
01/01/2023 14:52;43.161675 -1.3567633333333333;77;80
01/01/2023 14:52;45.113643333333336 -0.009271666666666668;85;80
01/01/2023 14:52;46.50926833333333 -0.333755;103;90
01/01/2023 14:52;46.505345 -0.3362883333333333;88;90
01/01/2023 14:52;48.52354 5.894335;50;80
01/01/2023 14:52;44.86054333333333 0.44570166666666666;98;80
01/01/2023 14:52;49.33118 1.2811416666666666;28;80
01/01/2023 14:53;49.96516666666667 4.609375;98;80
01/01/2023 14:53;49.387595 1.2169966666666667;68;70
01/01/2023 14:53;49.68490166666667 0.466185;87;80
01/01/2023 14:53;49.68662333333333 0.47035166666666667;80;80
01/01/2023 14:53;46.89633833333333 1.1083933333333333;87;90
01/01/2023 14:53;49.11711833333333 -0.240825;77;80
01/01/2023 14:53;45.11174833333333 -0.01498;89;80
01/01/2023 14:53;45.11461 -0.011596666666666667;89;80
01/01/2023 14:53;45.112025 -0.014701666666666667;85;80
01/01/2023 14:53;48.452745 0.5471816666666667;81;90
01/01/2023 14:53;46.51682 -0.329455;104;90
01/01/2023 14:53;46.526066666666665 -0.3232;86;90
01/01/2023 14:53;47.59764333333333 0.5295633333333334;83;80
01/01/2023 14:53;47.597345 0.5279116666666667;59;80
01/01/2023 14:53;48.52845166666667 5.89713;46;80
01/01/2023 14:53;48.463343333333334 7.42307;59;70
01/01/2023 14:53;48.463225 7.423275;58;70
01/01/2023 14:53;48.46409833333333 7.422023333333334;64;70
01/01/2023 14:53;48.46239166666667 7.425538333333333;76;70
01/01/2023 14:54;49.38733166666667 1.2241900000000001;80;70
01/01/2023 14:54;49.3874 1.223155;66;70
01/01/2023 14:54;49.690313333333336 0.4794116666666667;74;80
01/01/2023 14:54;49.69088833333333 0.47977333333333333;69;80
01/01/2023 14:54;44.089823333333335 0.6540283333333333;89;80
01/01/2023 14:54;49.988435 4.692195;52;80
01/01/2023 14:54;49.116018333333336 -0.25559;72;80
01/01/2023 14:54;49.11595333333333 -0.2571016666666667;69;80
01/01/2023 14:54;46.537843333333335 -0.3145866666666667;89;90
01/01/2023 14:54;46.537166666666664 -0.314765;95;90
01/01/2023 14:54;46.535395 -0.31525;93;90
01/01/2023 14:54;46.53517166666666 -0.3153116666666667;90;90
01/01/2023 14:54;48.26110666666667 4.668763333333334;94;90
01/01/2023 14:54;48.358155 -3.6941783333333333;64;80
01/01/2023 14:54;48.14103166666666 -3.566625;83;80
01/01/2023 14:54;48.540333333333336 5.894748333333333;112;80
01/01/2023 14:54;43.38208 -1.5042833333333334;65;80
01/01/2023 14:54;43.378825 -1.5050283333333332;39;80
01/01/2023 14:54;43.381568333333334 -1.5041766666666665;68;80
01/01/2023 14:54;44.84818333333333 0.43998333333333334;86;80
01/01/2023 14:54;44.84064 0.43865499999999996;84;80
01/01/2023 14:54;44.84451166666667 0.441775;93;80
01/01/2023 14:54;49.33432333333333 1.2733516666666667;59;80
